wall,role,pid,rss_kb,pcpu
1783288859,CHROMIUM,31734,79344,0.0
1783288859,CHROMIUM,31735,134544,99.7
1783288859,CHROMIUM,31736,42240,0.0
1783288919,SERVE,31694,49056,0.1
1783288919,GEN,31684,45360,0.0
1783288919,BROWSER,31707,94576,0.1
1783288919,LIVE,31698,63248,0.1
1783288919,CHROMIUM,31734,79360,0.0
1783288919,CHROMIUM,31735,140112,98.0
1783288919,CHROMIUM,31736,42240,0.0
1783288979,SERVE,31694,49216,0.1
1783288979,GEN,31684,45392,0.0
1783288979,BROWSER,31707,94576,0.0
1783288979,LIVE,31698,63504,0.1
1783288979,CHROMIUM,31734,79360,0.0
1783288979,CHROMIUM,31735,140112,94.8
1783288979,CHROMIUM,31736,42240,0.0
1783289039,SERVE,31694,48848,0.1
1783289039,GEN,31684,45424,0.0
1783289039,BROWSER,31707,94560,0.0
1783289039,LIVE,31698,63296,0.1
1783289039,CHROMIUM,31734,79312,0.0
1783289039,CHROMIUM,31735,152096,101.1
1783289039,CHROMIUM,31736,42176,0.0
1783289099,SERVE,31694,49024,0.1
1783289099,GEN,31684,45472,0.0
1783289099,BROWSER,31707,94560,0.0
1783289099,LIVE,31698,63216,0.1
1783289099,CHROMIUM,31734,79328,0.0
1783289099,CHROMIUM,31735,139536,98.6
1783289099,CHROMIUM,31736,42176,0.0
1783289159,SERVE,31694,49216,0.1
1783289159,GEN,31684,45504,0.0
1783289159,BROWSER,31707,94560,0.0
1783289159,LIVE,31698,63008,0.1
1783289159,CHROMIUM,31734,79312,0.0
1783289159,CHROMIUM,31735,133968,97.5
1783289159,CHROMIUM,31736,42192,0.0
1783289219,SERVE,31694,49296,0.1
1783289219,GEN,31684,45552,0.0
1783289219,BROWSER,31707,94576,0.0
1783289219,LIVE,31698,63008,0.1
1783289219,CHROMIUM,31734,79328,0.0
1783289219,CHROMIUM,31735,139536,100.0
1783289219,CHROMIUM,31736,42192,0.0
1783289279,SERVE,31694,48720,0.1
1783289279,GEN,31684,45616,0.0
1783289279,BROWSER,31707,94128,0.0
1783289279,LIVE,31698,63328,0.1
1783289279,CHROMIUM,31734,79328,0.0
1783289279,CHROMIUM,31735,133968,99.3
1783289279,CHROMIUM,31736,42192,0.0
1783289340,SERVE,31694,48896,0.1
1783289340,GEN,31684,45648,0.0
1783289340,BROWSER,31707,94576,0.0
1783289340,LIVE,31698,63344,0.1
1783289340,CHROMIUM,31734,79312,0.0
1783289340,CHROMIUM,31735,139536,99.2
1783289340,CHROMIUM,31736,42192,0.0
1783289400,SERVE,31694,49120,0.1
1783289400,GEN,31684,45696,0.0
1783289400,BROWSER,31707,94320,0.0
1783289400,LIVE,31698,63344,0.1
1783289400,CHROMIUM,31734,79312,0.0
1783289400,CHROMIUM,31735,133968,97.8
1783289400,CHROMIUM,31736,42192,0.0
1783289460,SERVE,31694,49280,0.1
1783289460,GEN,31684,45744,0.0
1783289460,BROWSER,31707,94576,0.1
1783289460,LIVE,31698,63248,0.1
1783289460,CHROMIUM,31734,79312,0.0
1783289460,CHROMIUM,31735,139536,97.3
1783289460,CHROMIUM,31736,42192,0.0
1783289520,SERVE,31694,49312,0.1
1783289520,GEN,31684,45776,0.0
1783289520,BROWSER,31707,94352,0.0
1783289520,LIVE,31698,63072,0.1
1783289520,CHROMIUM,31734,79296,0.0
1783289520,CHROMIUM,31735,133968,99.6
1783289520,CHROMIUM,31736,42192,0.0
1783289580,SERVE,31694,48768,0.1
1783289580,GEN,31684,45840,0.0
1783289580,BROWSER,31707,94576,0.1
1783289580,LIVE,31698,63392,0.1
1783289580,CHROMIUM,31734,79328,0.0
1783289580,CHROMIUM,31735,134096,94.0
1783289580,CHROMIUM,31736,42192,0.0
1783289640,SERVE,31694,49312,0.1
1783289640,GEN,31684,45904,0.0
1783289640,BROWSER,31707,94352,0.0
1783289640,LIVE,31698,63392,0.1
1783289640,CHROMIUM,31734,79328,0.0
1783289640,CHROMIUM,31735,134096,101.4
1783289640,CHROMIUM,31736,42192,0.0
1783289700,SERVE,31694,49136,0.1
1783289700,GEN,31684,45936,0.0
1783289700,BROWSER,31707,94576,0.0
1783289700,LIVE,31698,63392,0.1
1783289700,CHROMIUM,31734,79328,0.0
1783289700,CHROMIUM,31735,134096,102.0
1783289700,CHROMIUM,31736,42192,0.0
1783289760,SERVE,31694,49280,0.0
1783289760,GEN,31684,45968,0.0
1783289760,BROWSER,31707,94544,0.0
1783289760,LIVE,31698,63328,0.1
1783289760,CHROMIUM,31734,79328,0.0
1783289760,CHROMIUM,31735,159328,97.7
1783289760,CHROMIUM,31736,42192,0.0
1783289820,SERVE,31694,49312,0.0
1783289820,GEN,31684,46032,0.0
1783289820,BROWSER,31707,94592,0.0
1783289820,LIVE,31698,63232,0.1
1783289820,CHROMIUM,31734,79312,0.0
1783289820,CHROMIUM,31735,152224,102.1
1783289820,CHROMIUM,31736,42192,0.0
1783289880,SERVE,31694,48816,0.1
1783289880,GEN,31684,46112,0.0
1783289880,BROWSER,31707,94592,0.1
1783289880,LIVE,31698,63136,0.1
1783289880,CHROMIUM,31734,79376,0.0
1783289880,CHROMIUM,31735,134096,105.7
1783289880,CHROMIUM,31736,42192,0.0
1783289940,SERVE,31694,48976,0.0
1783289940,GEN,31684,45392,0.0
1783289940,BROWSER,31707,94208,0.1
1783289940,LIVE,31698,63456,0.1
1783289940,CHROMIUM,31734,79360,0.0
1783289940,CHROMIUM,31735,152224,98.9
1783289940,CHROMIUM,31736,42192,0.0
1783290000,SERVE,31694,49200,0.1
1783290000,GEN,31684,45408,0.0
1783290000,BROWSER,31707,96464,0.0
1783290000,LIVE,31698,63472,0.1
1783290000,CHROMIUM,31734,80160,0.0
1783290000,CHROMIUM,31735,144208,96.9
1783290000,CHROMIUM,31736,42192,0.0
1783290060,SERVE,31694,49312,0.1
1783290060,GEN,31684,45456,0.0
1783290060,BROWSER,31707,96464,0.1
1783290060,LIVE,31698,63216,0.2
1783290060,CHROMIUM,31734,80112,0.0
1783290060,CHROMIUM,31735,135824,99.5
1783290060,CHROMIUM,31736,42192,0.0
1783290120,SERVE,31694,49120,0.1
1783290120,GEN,31684,45504,0.0
1783290120,BROWSER,31707,96464,0.0
1783290120,LIVE,31698,63584,0.1
1783290120,CHROMIUM,31734,80128,0.0
1783290120,CHROMIUM,31735,153856,97.5
1783290120,CHROMIUM,31736,42192,0.0
1783290180,SERVE,31694,49312,0.1
1783290180,GEN,31684,45552,0.0
1783290180,BROWSER,31707,96464,0.0
1783290180,LIVE,31698,63504,0.1
1783290180,CHROMIUM,31734,80112,0.0
1783290180,CHROMIUM,31735,163456,98.0
1783290180,CHROMIUM,31736,42192,0.0
1783290240,SERVE,31694,48976,0.1
1783290240,GEN,31684,45600,0.0
1783290240,BROWSER,31707,96464,0.0
1783290240,LIVE,31698,63216,0.1
1783290240,CHROMIUM,31734,80128,0.0
1783290240,CHROMIUM,31735,153872,95.3
1783290240,CHROMIUM,31736,42192,0.0
1783290300,SERVE,31694,49312,0.1
1783290300,GEN,31684,45648,0.0
1783290300,BROWSER,31707,96464,0.0
1783290300,LIVE,31698,63504,0.1
1783290300,CHROMIUM,31734,80128,0.0
1783290300,CHROMIUM,31735,144576,100.5
1783290300,CHROMIUM,31736,42192,0.0
1783290360,SERVE,31694,48992,0.1
1783290360,GEN,31684,45712,0.0
1783290360,BROWSER,31707,96320,0.0
1783290360,LIVE,31698,63504,0.1
1783290360,CHROMIUM,31734,80128,0.0
1783290360,CHROMIUM,31735,140400,99.1
1783290360,CHROMIUM,31736,42192,0.0
1783290420,SERVE,31694,49264,0.1
1783290420,GEN,31684,45760,0.0
1783290420,BROWSER,31707,96464,0.0
1783290420,LIVE,31698,63744,0.1
1783290420,CHROMIUM,31734,80128,0.0
1783290420,CHROMIUM,31735,140400,102.7
1783290420,CHROMIUM,31736,42192,0.0
1783290481,SERVE,31694,48992,0.1
1783290481,GEN,31684,45792,0.0
1783290481,BROWSER,31707,96336,0.0
1783290481,LIVE,31698,63568,0.1
1783290481,CHROMIUM,31734,80112,0.0
1783290481,CHROMIUM,31735,134832,100.1
1783290481,CHROMIUM,31736,42192,0.0
1783290541,SERVE,31694,49184,0.1
1783290541,GEN,31684,45840,0.0
1783290541,BROWSER,31707,96496,0.0
1783290541,LIVE,31698,63488,0.1
1783290541,CHROMIUM,31734,80128,0.0
1783290541,CHROMIUM,31735,140064,98.1
1783290541,CHROMIUM,31736,42192,0.0
1783290601,SERVE,31694,49312,0.1
1783290601,GEN,31684,45888,0.0
1783290601,BROWSER,31707,96496,0.0
1783290601,LIVE,31698,63840,0.1
1783290601,CHROMIUM,31734,80128,0.0
1783290601,CHROMIUM,31735,140064,98.0
1783290601,CHROMIUM,31736,42192,0.0
1783290661,SERVE,31694,49120,0.1
1783290661,GEN,31684,45936,0.0
1783290661,BROWSER,31707,96464,0.0
1783290661,LIVE,31698,63696,0.1
1783290661,CHROMIUM,31734,80128,0.0
1783290661,CHROMIUM,31735,140064,102.5
1783290661,CHROMIUM,31736,42192,0.0
1783290721,SERVE,31694,49312,0.1
1783290721,GEN,31684,45968,0.0
1783290721,BROWSER,31707,96496,0.0
1783290721,LIVE,31698,63408,0.1
1783290721,CHROMIUM,31734,80128,0.0
1783290721,CHROMIUM,31735,140064,102.1
1783290721,CHROMIUM,31736,42192,0.0
1783290781,SERVE,31694,49024,0.1
1783290781,GEN,31684,46000,0.0
1783290781,BROWSER,31707,96464,0.0
1783290781,LIVE,31698,63792,0.1
1783290781,CHROMIUM,31734,80128,0.0
1783290781,CHROMIUM,31735,134496,98.9
1783290781,CHROMIUM,31736,42192,0.0
1783290841,SERVE,31694,49312,0.1
1783290841,GEN,31684,46032,0.0
1783290841,BROWSER,31707,96496,0.0
1783290841,LIVE,31698,63760,0.1
1783290841,CHROMIUM,31734,80112,0.0
1783290841,CHROMIUM,31735,152624,100.7
1783290841,CHROMIUM,31736,42192,0.0
1783290901,SERVE,31694,48912,0.1
1783290901,GEN,31684,46080,0.0
1783290901,BROWSER,31707,96496,0.0
1783290901,LIVE,31698,64000,0.1
1783290901,CHROMIUM,31734,80128,0.0
1783290901,CHROMIUM,31735,140064,95.6
1783290901,CHROMIUM,31736,42192,0.0
1783290961,SERVE,31694,49312,0.1
1783290961,GEN,31684,46128,0.0
1783290961,BROWSER,31707,96464,0.0
1783290961,LIVE,31698,63808,0.1
1783290961,CHROMIUM,31734,80128,0.0
1783290961,CHROMIUM,31735,140064,97.9
1783290961,CHROMIUM,31736,42192,0.0
1783291021,SERVE,31694,48848,0.1
1783291021,GEN,31684,46160,0.0
1783291021,BROWSER,31707,96464,0.0
1783291021,LIVE,31698,64064,0.1
1783291021,CHROMIUM,31734,80128,0.0
1783291021,CHROMIUM,31735,134496,98.7
1783291021,CHROMIUM,31736,42192,0.0
1783291081,SERVE,31694,49248,0.0
1783291081,GEN,31684,45456,0.0
1783291081,BROWSER,31707,96496,0.0
1783291081,LIVE,31698,63872,0.1
1783291081,CHROMIUM,31734,80128,0.0
1783291081,CHROMIUM,31735,162128,100.4
1783291081,CHROMIUM,31736,42192,0.0
1783291141,SERVE,31694,48992,0.1
1783291141,GEN,31684,45488,0.0
1783291141,BROWSER,31707,96464,0.0
1783291141,LIVE,31698,63616,0.1
1783291141,CHROMIUM,31734,80112,0.0
1783291141,CHROMIUM,31735,134496,101.0
1783291141,CHROMIUM,31736,42208,0.0
1783291201,SERVE,31694,49184,0.1
1783291201,GEN,31684,45520,0.0
1783291201,BROWSER,31707,96496,0.0
1783291201,LIVE,31698,63968,0.1
1783291201,CHROMIUM,31734,80112,0.0
1783291201,CHROMIUM,31735,140064,97.8
1783291201,CHROMIUM,31736,42192,0.0
1783291261,SERVE,31694,49312,0.0
1783291261,GEN,31684,45568,0.0
1783291261,BROWSER,31707,96464,0.0
1783291261,LIVE,31698,63856,0.1
1783291261,CHROMIUM,31734,80128,0.0
1783291261,CHROMIUM,31735,134496,95.1
1783291261,CHROMIUM,31736,42192,0.0
1783291321,SERVE,31694,49136,0.1
1783291321,GEN,31684,45600,0.0
1783291321,BROWSER,31707,96496,0.0
1783291321,LIVE,31698,64176,0.1
1783291321,CHROMIUM,31734,80144,0.0
1783291321,CHROMIUM,31735,134752,99.6
1783291321,CHROMIUM,31736,42192,0.0
1783291381,SERVE,31694,49312,0.1
1783291381,GEN,31684,45680,0.0
1783291381,BROWSER,31707,96496,0.0
1783291381,LIVE,31698,64000,0.1
1783291381,CHROMIUM,31734,80144,0.0
1783291381,CHROMIUM,31735,140416,99.4
1783291381,CHROMIUM,31736,42192,0.0
1783291441,SERVE,31694,48960,0.1
1783291441,GEN,31684,45712,0.0
1783291441,BROWSER,31707,96464,0.1
1783291441,LIVE,31698,63744,0.1
1783291441,CHROMIUM,31734,80144,0.0
1783291441,CHROMIUM,31735,162384,95.3
1783291441,CHROMIUM,31736,42192,0.0
1783291501,SERVE,31694,49296,0.1
1783291501,GEN,31684,45744,0.0
1783291501,BROWSER,31707,96448,0.0
1783291501,LIVE,31698,64048,0.1
1783291501,CHROMIUM,31734,80128,0.0
1783291501,CHROMIUM,31735,139216,97.7
1783291501,CHROMIUM,31736,42192,0.0
1783291561,SERVE,31694,48896,0.1
1783291561,GEN,31684,45792,0.0
1783291561,BROWSER,31707,96512,0.0
1783291561,LIVE,31698,64064,0.1
1783291561,CHROMIUM,31734,80144,0.0
1783291561,CHROMIUM,31735,134848,97.5
1783291561,CHROMIUM,31736,42192,0.0
1783291621,SERVE,31694,49264,0.1
1783291621,GEN,31684,45824,0.0
1783291621,BROWSER,31707,96336,0.1
1783291621,LIVE,31698,64320,0.1
1783291621,CHROMIUM,31734,80144,0.0
1783291621,CHROMIUM,31735,134752,100.2
1783291621,CHROMIUM,31736,42192,0.0
1783291682,SERVE,31694,48992,0.1
1783291682,GEN,31684,45872,0.0
1783291682,BROWSER,31707,96512,0.1
1783291682,LIVE,31698,64144,0.1
1783291682,CHROMIUM,31734,80128,0.0
1783291682,CHROMIUM,31735,140320,101.9
1783291682,CHROMIUM,31736,42192,0.0
1783291742,SERVE,31694,49168,0.1
1783291742,GEN,31684,45920,0.0
1783291742,BROWSER,31707,96512,0.0
1783291742,LIVE,31698,63872,0.1
1783291742,CHROMIUM,31734,80144,0.0
1783291742,CHROMIUM,31735,134752,92.7
1783291742,CHROMIUM,31736,42192,0.0
1783291802,SERVE,31694,49312,0.1
1783291802,GEN,31684,45952,0.0
1783291802,BROWSER,31707,96512,0.0
1783291802,LIVE,31698,64240,0.1
1783291802,CHROMIUM,31734,80144,0.0
1783291802,CHROMIUM,31735,140320,93.5
1783291802,CHROMIUM,31736,42192,0.0
1783291862,SERVE,31694,49056,0.1
1783291862,GEN,31684,45984,0.0
1783291862,BROWSER,31707,96512,0.1
1783291862,LIVE,31698,64192,0.1
1783291862,CHROMIUM,31734,80128,0.0
1783291862,CHROMIUM,31735,135264,92.8
1783291862,CHROMIUM,31736,42192,0.0
1783291922,SERVE,31694,49312,0.0
1783291922,GEN,31684,46016,0.0
1783291922,BROWSER,31707,96512,0.0
1783291922,LIVE,31698,64464,0.1
1783291922,CHROMIUM,31734,80144,0.0
1783291922,CHROMIUM,31735,140832,100.0
1783291922,CHROMIUM,31736,42192,0.0
1783291982,SERVE,31694,49024,0.1
1783291982,GEN,31684,46064,0.0
1783291982,BROWSER,31707,96512,0.0
1783291982,LIVE,31698,64256,0.1
1783291982,CHROMIUM,31734,80144,0.0
1783291982,CHROMIUM,31735,140288,102.0
1783291982,CHROMIUM,31736,42192,0.0
1783292042,SERVE,31694,49312,0.0
1783292042,GEN,31684,46096,0.0
1783292042,BROWSER,31707,96464,0.0
1783292042,LIVE,31698,64000,0.1
1783292042,CHROMIUM,31734,80144,0.0
1783292042,CHROMIUM,31735,152848,98.1
1783292042,CHROMIUM,31736,42192,0.0
1783292102,SERVE,31694,48992,0.1
1783292102,GEN,31684,46128,0.0
1783292102,BROWSER,31707,96512,0.1
1783292102,LIVE,31698,64336,0.1
1783292102,CHROMIUM,31734,80144,0.0
1783292102,CHROMIUM,31735,134624,99.5
1783292102,CHROMIUM,31736,42208,0.0
1783292162,SERVE,31694,49296,0.1
1783292162,GEN,31684,46192,0.0
1783292162,BROWSER,31707,96432,0.0
1783292162,LIVE,31698,64112,0.1
1783292162,CHROMIUM,31734,80128,0.0
1783292162,CHROMIUM,31735,152752,97.9
1783292162,CHROMIUM,31736,42192,0.0
1783292222,SERVE,31694,48992,0.1
1783292222,GEN,31684,45472,0.0
1783292222,BROWSER,31707,96512,0.1
1783292222,LIVE,31698,64416,0.1
1783292222,CHROMIUM,31734,80144,0.0
1783292222,CHROMIUM,31735,140192,98.8
1783292222,CHROMIUM,31736,42192,0.0
1783292282,SERVE,31694,49488,0.1
1783292282,GEN,31684,45488,0.0
1783292282,BROWSER,31707,96528,0.0
1783292282,LIVE,31698,64352,0.1
1783292282,CHROMIUM,31734,80144,0.0
1783292282,CHROMIUM,31735,134880,99.7
1783292282,CHROMIUM,31736,42192,0.0
1783292342,SERVE,31694,49008,0.1
1783292342,GEN,31684,45536,0.0
1783292342,BROWSER,31707,96496,0.0
1783292342,LIVE,31698,64640,0.1
1783292342,CHROMIUM,31734,80144,0.0
1783292342,CHROMIUM,31735,134848,100.9
1783292342,CHROMIUM,31736,42192,0.0
1783292402,SERVE,31694,49216,0.1
1783292402,GEN,31684,45568,0.0
1783292402,BROWSER,31707,96528,0.1
1783292402,LIVE,31698,64448,0.1
1783292402,CHROMIUM,31734,80144,0.0
1783292402,CHROMIUM,31735,163504,100.3
1783292402,CHROMIUM,31736,42192,0.0
1783292462,SERVE,31694,49328,0.1
1783292462,GEN,31684,45600,0.0
1783292462,BROWSER,31707,96544,0.0
1783292462,LIVE,31698,64208,0.1
1783292462,CHROMIUM,31734,80144,0.0
1783292462,CHROMIUM,31735,152624,95.7
1783292462,CHROMIUM,31736,42208,0.0
1783292522,SERVE,31694,49072,0.1
1783292522,GEN,31684,45664,0.0
1783292522,BROWSER,31707,96512,0.1
1783292522,LIVE,31698,64592,0.1
1783292522,CHROMIUM,31734,80144,0.0
1783292522,CHROMIUM,31735,140064,100.1
1783292522,CHROMIUM,31736,42192,0.0
1783292582,SERVE,31694,49328,0.1
1783292582,GEN,31684,45712,0.0
1783292582,BROWSER,31707,96512,0.0
1783292582,LIVE,31698,64544,0.1
1783292582,CHROMIUM,31734,80144,0.0
1783292582,CHROMIUM,31735,146272,93.0
1783292582,CHROMIUM,31736,42192,0.0
1783292642,SERVE,31694,48960,0.1
1783292642,GEN,31684,45744,0.0
1783292642,BROWSER,31707,96544,0.1
1783292642,LIVE,31698,64800,0.1
1783292642,CHROMIUM,31734,80144,0.0
1783292642,CHROMIUM,31735,152624,101.5
1783292642,CHROMIUM,31736,42192,0.0
1783292702,SERVE,31694,49312,0.1
1783292702,GEN,31684,45776,0.0
1783292702,BROWSER,31707,96512,0.0
1783292702,LIVE,31698,64608,0.1
1783292702,CHROMIUM,31734,80144,0.0
1783292702,CHROMIUM,31735,134496,104.4
1783292702,CHROMIUM,31736,42192,0.0
1783292762,SERVE,31694,49008,0.1
1783292762,GEN,31684,45824,0.0
1783292762,BROWSER,31707,96544,0.0
1783292762,LIVE,31698,64400,0.1
1783292762,CHROMIUM,31734,80144,0.0
1783292762,CHROMIUM,31735,134496,99.7
1783292762,CHROMIUM,31736,42192,0.0
1783292823,SERVE,31694,49264,0.0
1783292823,GEN,31684,45872,0.0
1783292823,BROWSER,31707,96512,0.0
1783292823,LIVE,31698,64832,0.1
1783292823,CHROMIUM,31734,80128,0.0
1783292823,CHROMIUM,31735,140064,96.7
1783292823,CHROMIUM,31736,42192,0.0
1783292883,SERVE,31694,49008,0.1
1783292883,GEN,31684,45904,0.0
1783292883,BROWSER,31707,96544,0.0
1783292883,LIVE,31698,64736,0.1
1783292883,CHROMIUM,31734,80128,0.0
1783292883,CHROMIUM,31735,143984,101.2
1783292883,CHROMIUM,31736,42192,0.0
1783292943,SERVE,31694,49216,0.1
1783292943,GEN,31684,45936,0.0
1783292943,BROWSER,31707,96544,0.1
1783292943,LIVE,31698,64992,0.1
1783292943,CHROMIUM,31734,80144,0.0
1783292943,CHROMIUM,31735,140064,95.1
1783292943,CHROMIUM,31736,42192,0.0
1783293003,SERVE,31694,49328,0.1
1783293003,GEN,31684,45968,0.0
1783293003,BROWSER,31707,96528,0.0
1783293003,LIVE,31698,64800,0.1
1783293003,CHROMIUM,31734,80144,0.0
1783293003,CHROMIUM,31735,140064,101.1
1783293003,CHROMIUM,31736,42192,0.0
1783293063,SERVE,31694,49152,0.1
1783293063,GEN,31684,46000,0.0
1783293063,BROWSER,31707,96560,0.0
1783293063,LIVE,31698,64560,0.1
1783293063,CHROMIUM,31734,80144,0.0
1783293063,CHROMIUM,31735,139296,103.1
1783293063,CHROMIUM,31736,42192,0.0
1783293123,SERVE,31694,49328,0.1
1783293123,GEN,31684,46032,0.0
1783293123,BROWSER,31707,96560,0.0
1783293123,LIVE,31698,64880,0.1
1783293123,CHROMIUM,31734,80144,0.0
1783293123,CHROMIUM,31735,151856,105.4
1783293123,CHROMIUM,31736,42192,0.0
1783293183,SERVE,31694,49056,0.1
1783293183,GEN,31684,46064,0.0
1783293183,BROWSER,31707,96560,0.1
1783293183,LIVE,31698,64672,0.1
1783293183,CHROMIUM,31734,80144,0.0
1783293183,CHROMIUM,31735,139296,105.3
1783293183,CHROMIUM,31736,42208,0.0
1783293243,SERVE,31694,49328,0.1
1783293243,GEN,31684,46096,0.0
1783293243,BROWSER,31707,96560,0.0
1783293243,LIVE,31698,64992,0.1
1783293243,CHROMIUM,31734,80144,0.0
1783293243,CHROMIUM,31735,133728,101.3
1783293243,CHROMIUM,31736,42192,0.0
1783293303,SERVE,31694,49008,0.1
1783293303,GEN,31684,46128,0.0
1783293303,BROWSER,31707,96560,0.0
1783293303,LIVE,31698,64880,0.1
1783293303,CHROMIUM,31734,80144,0.0
1783293303,CHROMIUM,31735,133216,103.8
1783293303,CHROMIUM,31736,42192,0.0
1783293363,SERVE,31694,49328,0.1
1783293363,GEN,31684,46160,0.0
1783293363,BROWSER,31707,96576,0.0
1783293363,LIVE,31698,65184,0.1
1783293363,CHROMIUM,31734,80144,0.0
1783293363,CHROMIUM,31735,139296,103.5
1783293363,CHROMIUM,31736,42192,0.0
1783293423,SERVE,31694,49008,0.0
1783293423,GEN,31684,46208,0.0
1783293423,BROWSER,31707,96576,0.0
1783293423,LIVE,31698,65040,0.1
1783293423,CHROMIUM,31734,80144,0.0
1783293423,CHROMIUM,31735,133728,102.0
1783293423,CHROMIUM,31736,42192,0.0
1783293483,SERVE,31694,49296,0.1
1783293483,GEN,31684,45488,0.0
1783293483,BROWSER,31707,96576,0.0
1783293483,LIVE,31698,65264,0.1
1783293483,CHROMIUM,31734,80176,0.0
1783293483,CHROMIUM,31735,133216,104.8
1783293483,CHROMIUM,31736,42192,0.0
1783293543,SERVE,31694,49008,0.1
1783293543,GEN,31684,45504,0.0
1783293543,BROWSER,31707,96544,0.0
1783293543,LIVE,31698,65056,0.1
1783293543,CHROMIUM,31734,80128,0.0
1783293543,CHROMIUM,31735,152624,98.7
1783293543,CHROMIUM,31736,42192,0.0
1783293603,SERVE,31694,49264,0.0
1783293603,GEN,31684,45552,0.0
1783293603,BROWSER,31707,100208,0.0
1783293603,LIVE,31698,65296,0.1
1783293603,CHROMIUM,31734,80192,0.0
1783293603,CHROMIUM,31735,140448,101.3
1783293603,CHROMIUM,31736,42192,0.0
1783293663,SERVE,31694,49008,0.1
1783293663,GEN,31684,45600,0.0
1783293663,BROWSER,31707,100176,0.0
1783293663,LIVE,31698,65104,0.1
1783293663,CHROMIUM,31734,80176,0.0
1783293663,CHROMIUM,31735,139680,97.4
1783293663,CHROMIUM,31736,42192,0.0
1783293723,SERVE,31694,49232,0.1
1783293723,GEN,31684,45648,0.0
1783293723,BROWSER,31707,100208,0.0
1783293723,LIVE,31698,64896,0.1
1783293723,CHROMIUM,31734,80224,0.0
1783293723,CHROMIUM,31735,134240,100.6
1783293723,CHROMIUM,31736,42176,0.0
1783293783,SERVE,31694,49008,0.1
1783293783,GEN,31684,45680,0.0
1783293783,BROWSER,31707,100208,0.0
1783293783,LIVE,31698,65232,0.1
1783293783,CHROMIUM,31734,80224,0.0
1783293783,CHROMIUM,31735,152240,97.3
1783293783,CHROMIUM,31736,42176,0.0
1783293843,SERVE,31694,49200,0.1
1783293843,GEN,31684,45712,0.0
1783293843,BROWSER,31707,100208,0.0
1783293843,LIVE,31698,65152,0.1
1783293843,CHROMIUM,31734,80176,0.0
1783293843,CHROMIUM,31735,153648,109.7
1783293843,CHROMIUM,31736,42192,0.0
1783293903,SERVE,31694,49008,0.1
1783293903,GEN,31684,45776,0.0
1783293903,BROWSER,31707,100208,0.1
1783293903,LIVE,31698,65424,0.1
1783293903,CHROMIUM,31734,80192,0.0
1783293903,CHROMIUM,31735,139808,93.6
1783293903,CHROMIUM,31736,42192,0.0
1783293964,SERVE,31694,49168,0.1
1783293964,GEN,31684,45824,0.0
1783293964,BROWSER,31707,100208,0.1
1783293964,LIVE,31698,65200,0.1
1783293964,CHROMIUM,31734,80192,0.0
1783293964,CHROMIUM,31735,152240,100.8
1783293964,CHROMIUM,31736,42192,0.0
1783294024,SERVE,31694,49328,0.1
1783294024,GEN,31684,45872,0.0
1783294024,BROWSER,31707,100208,0.0
1783294024,LIVE,31698,64928,0.1
1783294024,CHROMIUM,31734,80192,0.0
1783294024,CHROMIUM,31735,152240,100.1
1783294024,CHROMIUM,31736,42192,0.0
1783294084,SERVE,31694,49152,0.1
1783294084,GEN,31684,45936,0.0
1783294084,BROWSER,31707,100208,0.0
1783294084,LIVE,31698,65248,0.1
1783294084,CHROMIUM,31734,80192,0.0
1783294084,CHROMIUM,31735,139680,95.7
1783294084,CHROMIUM,31736,42192,0.0
1783294144,SERVE,31694,49328,0.1
1783294144,GEN,31684,45968,0.0
1783294144,BROWSER,31707,100208,0.1
1783294144,LIVE,31698,65184,0.1
1783294144,CHROMIUM,31734,80192,0.0
1783294144,CHROMIUM,31735,134240,96.7
1783294144,CHROMIUM,31736,42192,0.0
1783294204,SERVE,31694,49152,0.1
1783294204,GEN,31684,46016,0.0
1783294204,BROWSER,31707,100208,0.0
1783294204,LIVE,31698,65520,0.2
1783294204,CHROMIUM,31734,80176,0.0
1783294204,CHROMIUM,31735,134240,103.3
1783294204,CHROMIUM,31736,42208,0.0
1783294264,SERVE,31694,49328,0.1
1783294264,GEN,31684,46048,0.0
1783294264,BROWSER,31707,100176,0.0
1783294264,LIVE,31698,65360,0.1
1783294264,CHROMIUM,31734,80192,0.0
1783294264,CHROMIUM,31735,139808,96.9
1783294264,CHROMIUM,31736,42208,0.0
1783294324,SERVE,31694,49136,0.1
1783294324,GEN,31684,46080,0.0
1783294324,BROWSER,31707,100208,0.0
1783294324,LIVE,31698,65616,0.1
1783294324,CHROMIUM,31734,80192,0.0
1783294324,CHROMIUM,31735,152368,96.2
1783294324,CHROMIUM,31736,42208,0.0
1783294384,SERVE,31694,49328,0.1
1783294384,GEN,31684,46112,0.0
1783294384,BROWSER,31707,100208,0.0
1783294384,LIVE,31698,65424,0.1
1783294384,CHROMIUM,31734,80192,0.0
1783294384,CHROMIUM,31735,133984,99.3
1783294384,CHROMIUM,31736,42208,0.0
1783294444,SERVE,31694,49072,0.1
1783294444,GEN,31684,46176,0.0
1783294444,BROWSER,31707,100176,0.0
1783294444,LIVE,31698,65152,0.1
1783294444,CHROMIUM,31734,80192,0.0
1783294444,CHROMIUM,31735,133984,100.9
1783294444,CHROMIUM,31736,42208,0.0
1783294504,SERVE,31694,49552,0.1
1783294504,GEN,31684,46240,0.0
