t,S,T,A,wow,needle,phase,weather
1782527375056,0.000000,0.000000,0.113354,0.000000,0.000000,WORKING,CLEAR
1782527375156,0.000000,0.000000,0.112999,0.000000,0.000000,WORKING,CLEAR
1782527375256,0.000000,0.000000,0.112645,0.000000,0.000000,WORKING,CLEAR
1782527375356,0.000000,0.000000,0.112292,0.000000,0.000000,WORKING,CLEAR
1782527375456,0.000000,0.000000,0.111940,0.000000,0.000000,WORKING,CLEAR
1782527375556,0.000000,0.000000,0.111589,0.000000,0.000000,WORKING,CLEAR
1782527375656,0.000000,0.000000,0.111239,0.000000,0.000000,WORKING,CLEAR
1782527375756,0.000000,0.000000,0.110890,0.000000,0.000000,WORKING,CLEAR
1782527375856,0.000000,0.000000,0.110542,0.000000,0.000000,WORKING,CLEAR
1782527375956,0.000000,0.000000,0.110195,0.000000,0.000000,WORKING,CLEAR
1782527376056,0.000000,0.000000,0.109850,0.000000,0.000000,WORKING,CLEAR
1782527376156,0.000000,0.000000,0.109505,0.000000,0.000000,WORKING,CLEAR
1782527376256,0.000000,0.000000,0.109161,0.000000,0.000000,WORKING,CLEAR
1782527376356,0.000000,0.000000,0.108818,0.000000,0.000000,WORKING,CLEAR
1782527376456,0.000000,0.000000,0.108477,0.000000,0.000000,WORKING,CLEAR
1782527376556,0.000000,0.000000,0.108136,0.000000,0.000000,WORKING,CLEAR
1782527376656,0.000000,0.000000,0.107796,0.000000,0.000000,WORKING,CLEAR
1782527376756,0.000000,0.000000,0.107457,0.000000,0.000000,WORKING,CLEAR
1782527376856,0.000000,0.000000,0.107120,0.000000,0.000000,WORKING,CLEAR
1782527376956,0.000000,0.000000,0.106783,0.000000,0.000000,WORKING,CLEAR
1782527377056,0.000000,0.000000,0.106447,0.000000,0.000000,WORKING,CLEAR
1782527377156,0.000000,0.000000,0.106113,0.000000,0.000000,WORKING,CLEAR
1782527377256,0.000000,0.000000,0.105779,0.000000,0.000000,WORKING,CLEAR
1782527377356,0.000000,0.000000,0.105446,0.000000,0.000000,WORKING,CLEAR
1782527377456,0.000000,0.000000,0.105114,0.000000,0.000000,WORKING,CLEAR
1782527377556,0.000000,0.000000,0.104783,0.000000,0.000000,WORKING,CLEAR
1782527377656,0.000000,0.000000,0.104454,0.000000,0.000000,WORKING,CLEAR
1782527377756,0.000000,0.000000,0.104125,0.000000,0.000000,WORKING,CLEAR
1782527377856,0.000000,0.000000,0.103797,0.000000,0.000000,WORKING,CLEAR
1782527377956,0.000000,0.000000,0.103470,0.000000,0.000000,WORKING,CLEAR
1782527378056,0.000000,0.000000,0.103144,0.000000,0.000000,WORKING,CLEAR
1782527378156,0.000000,0.000000,0.102819,0.000000,0.000000,WORKING,CLEAR
1782527378256,0.000000,0.000000,0.102495,0.000000,0.000000,WORKING,CLEAR
1782527378356,0.000000,0.000000,0.102172,0.000000,0.000000,WORKING,CLEAR
1782527378456,0.000000,0.000000,0.101850,0.000000,0.000000,WORKING,CLEAR
1782527378556,0.000000,0.000000,0.101529,0.000000,0.000000,WORKING,CLEAR
1782527378656,0.000000,0.000000,0.101209,0.000000,0.000000,WORKING,CLEAR
1782527378756,0.000000,0.000000,0.100890,0.000000,0.000000,WORKING,CLEAR
1782527378856,0.000000,0.000000,0.100571,0.000000,0.000000,WORKING,CLEAR
1782527378956,0.000000,0.000000,0.100254,0.000000,0.000000,WORKING,CLEAR
1782527379056,0.000000,0.000000,0.099938,0.000000,0.000000,WORKING,CLEAR
1782527379156,0.000000,0.000000,0.099622,0.000000,0.000000,WORKING,CLEAR
1782527379256,0.000000,0.000000,0.099308,0.000000,0.000000,WORKING,CLEAR
1782527379356,0.000000,0.000000,0.098994,0.000000,0.000000,WORKING,CLEAR
1782527379456,0.000000,0.000000,0.098682,0.000000,0.000000,WORKING,CLEAR
1782527379556,0.000000,0.000000,0.098370,0.000000,0.000000,WORKING,CLEAR
1782527379656,0.000000,0.000000,0.098059,0.000000,0.000000,WORKING,CLEAR
1782527379756,0.000000,0.000000,0.097749,0.000000,0.000000,WORKING,CLEAR
1782527379856,0.000000,0.000000,0.097440,0.000000,0.000000,WORKING,CLEAR
1782527379956,0.000000,0.000000,0.097132,0.000000,0.000000,WORKING,CLEAR
1782527380056,0.000000,0.000000,0.096825,0.000000,0.000000,WORKING,CLEAR
1782527380156,0.000000,0.000000,0.096519,0.000000,0.000000,WORKING,CLEAR
1782527380256,0.000000,0.000000,0.096214,0.000000,0.000000,WORKING,CLEAR
1782527380356,0.000000,0.000000,0.095910,0.000000,0.000000,WORKING,CLEAR
1782527380456,0.000000,0.000000,0.095606,0.000000,0.000000,WORKING,CLEAR
1782527380556,0.000000,0.000000,0.095304,0.000000,0.000000,WORKING,CLEAR
1782527380656,0.000000,0.000000,0.095002,0.000000,0.000000,WORKING,CLEAR
1782527380756,0.000000,0.000000,0.094702,0.000000,0.000000,WORKING,CLEAR
1782527380856,0.000000,0.000000,0.094402,0.000000,0.000000,WORKING,CLEAR
1782527380956,0.000000,0.000000,0.094103,0.000000,0.000000,WORKING,CLEAR
1782527381056,0.000000,0.000000,0.093805,0.000000,0.000000,WORKING,CLEAR
1782527381156,0.000000,0.000000,0.093508,0.000000,0.000000,WORKING,CLEAR
1782527381256,0.000000,0.000000,0.093212,0.000000,0.000000,WORKING,CLEAR
1782527381356,0.000000,0.000000,0.092916,0.000000,0.000000,WORKING,CLEAR
1782527381456,0.000000,0.000000,0.092622,0.000000,0.000000,WORKING,CLEAR
1782527381556,0.000000,0.000000,0.092328,0.000000,0.000000,WORKING,CLEAR
1782527381656,0.000000,0.000000,0.092036,0.000000,0.000000,WORKING,CLEAR
1782527381756,0.000000,0.000000,0.091744,0.000000,0.000000,WORKING,CLEAR
1782527381856,0.000000,0.000000,0.091453,0.000000,0.000000,WORKING,CLEAR
1782527381956,0.000000,0.000000,0.091163,0.000000,0.000000,WORKING,CLEAR
1782527382056,0.000000,0.000000,0.090874,0.000000,0.000000,WORKING,CLEAR
1782527382156,0.000000,0.000000,0.090586,0.000000,0.000000,WORKING,CLEAR
1782527382256,0.000000,0.000000,0.090298,0.000000,0.000000,WORKING,CLEAR
1782527382356,0.000000,0.000000,0.090012,0.000000,0.000000,WORKING,CLEAR
1782527382456,0.000000,0.000000,0.089726,0.000000,0.000000,WORKING,CLEAR
1782527382556,0.000000,0.000000,0.089441,0.000000,0.000000,WORKING,CLEAR
1782527382656,0.000000,0.000000,0.089157,0.000000,0.000000,WORKING,CLEAR
1782527382756,0.000000,0.000000,0.088874,0.000000,0.000000,WORKING,CLEAR
1782527382856,0.000000,0.000000,0.088592,0.000000,0.000000,WORKING,CLEAR
1782527382956,0.000000,0.000000,0.088310,0.000000,0.000000,WORKING,CLEAR
1782527383056,0.000000,0.000000,0.088030,0.000000,0.000000,WORKING,CLEAR
1782527383156,0.000000,0.000000,0.087750,0.000000,0.000000,WORKING,CLEAR
1782527383256,0.000000,0.000000,0.087471,0.000000,0.000000,WORKING,CLEAR
1782527383356,0.000000,0.000000,0.087193,0.000000,0.000000,WORKING,CLEAR
1782527383456,0.000000,0.000000,0.086916,0.000000,0.000000,WORKING,CLEAR
1782527383556,0.000000,0.000000,0.086640,0.000000,0.000000,WORKING,CLEAR
1782527383656,0.000000,0.000000,0.086364,0.000000,0.000000,WORKING,CLEAR
1782527383756,0.000000,0.000000,0.086090,0.000000,0.000000,WORKING,CLEAR
1782527383856,0.000000,0.000000,0.085816,0.000000,0.000000,WORKING,CLEAR
1782527383956,0.000000,0.000000,0.085543,0.000000,0.000000,WORKING,CLEAR
1782527384056,0.000000,0.000000,0.085271,0.000000,0.000000,WORKING,CLEAR
1782527384156,0.000000,0.000000,0.084999,0.000000,0.000000,WORKING,CLEAR
1782527384256,0.000000,0.000000,0.084729,0.000000,0.000000,WORKING,CLEAR
1782527384356,0.000000,0.000000,0.084459,0.000000,0.000000,WORKING,CLEAR
1782527384456,0.000000,0.000000,0.084190,0.000000,0.000000,WORKING,CLEAR
1782527384556,0.000000,0.000000,0.083922,0.000000,0.000000,WORKING,CLEAR
1782527384656,0.000000,0.000000,0.083655,0.000000,0.000000,WORKING,CLEAR
1782527384756,0.000000,0.000000,0.083389,0.000000,0.000000,WORKING,CLEAR
1782527384856,0.000000,0.000000,0.083123,0.000000,0.000000,WORKING,CLEAR
1782527384956,0.000000,0.000000,0.082858,0.000000,0.000000,WORKING,CLEAR
1782527385056,0.000000,0.000000,0.082594,0.000000,0.000000,WORKING,CLEAR
1782527385156,0.000000,0.000000,0.082331,0.000000,0.000000,WORKING,CLEAR
1782527385256,0.000000,0.000000,0.082068,0.000000,0.000000,WORKING,CLEAR
1782527385356,0.000000,0.000000,0.081807,0.000000,0.000000,WORKING,CLEAR
1782527385456,0.000000,0.000000,0.081546,0.000000,0.000000,WORKING,CLEAR
1782527385556,0.000000,0.000000,0.081286,0.000000,0.000000,WORKING,CLEAR
1782527385656,0.000000,0.000000,0.081027,0.000000,0.000000,WORKING,CLEAR
1782527385756,0.000000,0.000000,0.080768,0.000000,0.000000,WORKING,CLEAR
1782527385856,0.000000,0.000000,0.080511,0.000000,0.000000,WORKING,CLEAR
1782527385956,0.000000,0.000000,0.080254,0.000000,0.000000,WORKING,CLEAR
1782527386056,0.000000,0.000000,0.079998,0.000000,0.000000,WORKING,CLEAR
1782527386156,0.000000,0.000000,0.079742,0.000000,0.000000,WORKING,CLEAR
1782527386256,0.000000,0.000000,0.079488,0.000000,0.000000,WORKING,CLEAR
1782527386356,0.000000,0.000000,0.079234,0.000000,0.000000,WORKING,CLEAR
1782527386456,0.000000,0.000000,0.078981,0.000000,0.000000,WORKING,CLEAR
1782527386556,0.000000,0.000000,0.078729,0.000000,0.000000,WORKING,CLEAR
1782527386656,0.000000,0.000000,0.078477,0.000000,0.000000,WORKING,CLEAR
1782527386756,0.000000,0.000000,0.078227,0.000000,0.000000,WORKING,CLEAR
1782527386856,0.000000,0.000000,0.077977,0.000000,0.000000,WORKING,CLEAR
1782527386956,0.000000,0.000000,0.077728,0.000000,0.000000,WORKING,CLEAR
1782527387056,0.000000,0.000000,0.077479,0.000000,0.000000,WORKING,CLEAR
1782527387156,0.000000,0.000000,0.077232,0.000000,0.000000,WORKING,CLEAR
1782527387256,0.000000,0.000000,0.076985,0.000000,0.000000,WORKING,CLEAR
1782527387356,0.000000,0.000000,0.076739,0.000000,0.000000,WORKING,CLEAR
1782527387456,0.000000,0.000000,0.076494,0.000000,0.000000,WORKING,CLEAR
1782527387556,0.000000,0.000000,0.076249,0.000000,0.000000,WORKING,CLEAR
1782527387656,0.000000,0.000000,0.076005,0.000000,0.000000,WORKING,CLEAR
1782527387756,0.000000,0.000000,0.075762,0.000000,0.000000,WORKING,CLEAR
1782527387856,0.000000,0.000000,0.075520,0.000000,0.000000,WORKING,CLEAR
1782527387956,0.000000,0.000000,0.075278,0.000000,0.000000,WORKING,CLEAR
1782527388056,0.000000,0.000000,0.075037,0.000000,0.000000,WORKING,CLEAR
1782527388156,0.000000,0.000000,0.074797,0.000000,0.000000,WORKING,CLEAR
1782527388256,0.000000,0.000000,0.074558,0.000000,0.000000,WORKING,CLEAR
1782527388356,0.000000,0.000000,0.074319,0.000000,0.000000,WORKING,CLEAR
1782527388456,0.000000,0.000000,0.074081,0.000000,0.000000,WORKING,CLEAR
1782527388556,0.000000,0.000000,0.073844,0.000000,0.000000,WORKING,CLEAR
1782527388656,0.000000,0.000000,0.073607,0.000000,0.000000,WORKING,CLEAR
1782527388756,0.000000,0.000000,0.073372,0.000000,0.000000,WORKING,CLEAR
1782527388856,0.000000,0.000000,0.073137,0.000000,0.000000,WORKING,CLEAR
1782527388956,0.000000,0.000000,0.072902,0.000000,0.000000,WORKING,CLEAR
1782527389056,0.000000,0.000000,0.072669,0.000000,0.000000,WORKING,CLEAR
1782527389156,0.000000,0.000000,0.072436,0.000000,0.000000,WORKING,CLEAR
1782527389256,0.000000,0.000000,0.072204,0.000000,0.000000,WORKING,CLEAR
1782527389356,0.000000,0.000000,0.071972,0.000000,0.000000,WORKING,CLEAR
1782527389456,0.000000,0.000000,0.071742,0.000000,0.000000,WORKING,CLEAR
1782527389556,0.000000,0.000000,0.071512,0.000000,0.000000,WORKING,CLEAR
1782527389656,0.000000,0.000000,0.071282,0.000000,0.000000,WORKING,CLEAR
1782527389756,0.000000,0.000000,0.071054,0.000000,0.000000,WORKING,CLEAR
1782527389856,0.000000,0.000000,0.070826,0.000000,0.000000,WORKING,CLEAR
1782527389956,0.000000,0.000000,0.070599,0.000000,0.000000,WORKING,CLEAR
1782527390056,0.000000,0.000000,0.070372,0.000000,0.000000,WORKING,CLEAR
1782527390156,0.000000,0.000000,0.070147,0.000000,0.000000,WORKING,CLEAR
1782527390256,0.000000,0.000000,0.069921,0.000000,0.000000,WORKING,CLEAR
1782527390356,0.000000,0.000000,0.069697,0.000000,0.000000,WORKING,CLEAR
1782527390456,0.000000,0.000000,0.069473,0.000000,0.000000,WORKING,CLEAR
1782527390556,0.000000,0.000000,0.069250,0.000000,0.000000,WORKING,CLEAR
1782527390656,0.000000,0.000000,0.069028,0.000000,0.000000,WORKING,CLEAR
1782527390756,0.000000,0.000000,0.068807,0.000000,0.000000,WORKING,CLEAR
1782527390856,0.000000,0.000000,0.068586,0.000000,0.000000,WORKING,CLEAR
1782527390956,0.000000,0.000000,0.068365,0.000000,0.000000,WORKING,CLEAR
1782527391056,0.000000,0.000000,0.068146,0.000000,0.000000,WORKING,CLEAR
1782527391156,0.000000,0.000000,0.067927,0.000000,0.000000,WORKING,CLEAR
1782527391256,0.000000,0.000000,0.067709,0.000000,0.000000,WORKING,CLEAR
1782527391356,0.000000,0.000000,0.067491,0.000000,0.000000,WORKING,CLEAR
1782527391456,0.000000,0.000000,0.067274,0.000000,0.000000,WORKING,CLEAR
1782527391556,0.000000,0.000000,0.067058,0.000000,0.000000,WORKING,CLEAR
1782527391656,0.000000,0.000000,0.066843,0.000000,0.000000,WORKING,CLEAR
1782527391756,0.000000,0.000000,0.066628,0.000000,0.000000,WORKING,CLEAR
1782527391856,0.000000,0.000000,0.066413,0.000000,0.000000,WORKING,CLEAR
1782527391956,0.000000,0.000000,0.066200,0.000000,0.000000,WORKING,CLEAR
1782527392056,0.000000,0.000000,0.065987,0.000000,0.000000,WORKING,CLEAR
1782527392156,0.000000,0.000000,0.065775,0.000000,0.000000,WORKING,CLEAR
1782527392256,0.000000,0.000000,0.065563,0.000000,0.000000,WORKING,CLEAR
1782527392356,0.000000,0.000000,0.065352,0.000000,0.000000,WORKING,CLEAR
1782527392456,0.000000,0.000000,0.065142,0.000000,0.000000,WORKING,CLEAR
1782527392556,0.000000,0.000000,0.064933,0.000000,0.000000,WORKING,CLEAR
1782527392656,0.000000,0.000000,0.064724,0.000000,0.000000,WORKING,CLEAR
1782527392756,0.000000,0.000000,0.064515,0.000000,0.000000,WORKING,CLEAR
1782527392856,0.000000,0.000000,0.064308,0.000000,0.000000,WORKING,CLEAR
1782527392956,0.000000,0.000000,0.064101,0.000000,0.000000,WORKING,CLEAR
1782527393056,0.000000,0.000000,0.063894,0.000000,0.000000,WORKING,CLEAR
1782527393156,0.000000,0.000000,0.063689,0.000000,0.000000,WORKING,CLEAR
1782527393256,0.000000,0.000000,0.063484,0.000000,0.000000,WORKING,CLEAR
1782527393356,0.000000,0.000000,0.063279,0.000000,0.000000,WORKING,CLEAR
1782527393456,0.000000,0.000000,0.063075,0.000000,0.000000,WORKING,CLEAR
1782527393556,0.000000,0.000000,0.062872,0.000000,0.000000,WORKING,CLEAR
1782527393656,0.000000,0.000000,0.062670,0.000000,0.000000,WORKING,CLEAR
1782527393756,0.000000,0.000000,0.062468,0.000000,0.000000,WORKING,CLEAR
1782527393856,0.000000,0.000000,0.062267,0.000000,0.000000,WORKING,CLEAR
1782527393956,0.000000,0.000000,0.062066,0.000000,0.000000,WORKING,CLEAR
1782527394056,0.000000,0.000000,0.061866,0.000000,0.000000,WORKING,CLEAR
1782527394156,0.000000,0.000000,0.061667,0.000000,0.000000,WORKING,CLEAR
1782527394256,0.000000,0.000000,0.061468,0.000000,0.000000,WORKING,CLEAR
1782527394356,0.000000,0.000000,0.061270,0.000000,0.000000,WORKING,CLEAR
1782527394456,0.000000,0.000000,0.061072,0.000000,0.000000,WORKING,CLEAR
1782527394556,0.000000,0.000000,0.060875,0.000000,0.000000,WORKING,CLEAR
1782527394656,0.000000,0.000000,0.060679,0.000000,0.000000,WORKING,CLEAR
1782527394756,0.000000,0.000000,0.060483,0.000000,0.000000,WORKING,CLEAR
1782527394856,0.000000,0.000000,0.060288,0.000000,0.000000,WORKING,CLEAR
1782527394956,0.000000,0.000000,0.060094,0.000000,0.000000,WORKING,CLEAR
1782527395056,0.000000,0.000000,0.059900,0.000000,0.000000,WORKING,CLEAR
1782527395156,0.000000,0.000000,0.059706,0.000000,0.000000,WORKING,CLEAR
1782527395256,0.000000,0.000000,0.059514,0.000000,0.000000,WORKING,CLEAR
1782527395356,0.000000,0.000000,0.059322,0.000000,0.000000,WORKING,CLEAR
1782527395456,0.000000,0.000000,0.059130,0.000000,0.000000,WORKING,CLEAR
1782527395556,0.000000,0.000000,0.058939,0.000000,0.000000,WORKING,CLEAR
1782527395656,0.000000,0.000000,0.058749,0.000000,0.000000,WORKING,CLEAR
1782527395756,0.000000,0.000000,0.058560,0.000000,0.000000,WORKING,CLEAR
1782527395856,0.000000,0.000000,0.058370,0.000000,0.000000,WORKING,CLEAR
1782527395956,0.000000,0.000000,0.058182,0.000000,0.000000,WORKING,CLEAR
1782527396056,0.000000,0.000000,0.057994,0.000000,0.000000,WORKING,CLEAR
1782527396156,0.000000,0.000000,0.057807,0.000000,0.000000,WORKING,CLEAR
1782527396256,0.000000,0.000000,0.057620,0.000000,0.000000,WORKING,CLEAR
1782527396356,0.000000,0.000000,0.057434,0.000000,0.000000,WORKING,CLEAR
1782527396456,0.000000,0.000000,0.057248,0.000000,0.000000,WORKING,CLEAR
1782527396556,0.000000,0.000000,0.057063,0.000000,0.000000,WORKING,CLEAR
1782527396656,0.000000,0.000000,0.056879,0.000000,0.000000,WORKING,CLEAR
1782527396756,0.000000,0.000000,0.056695,0.000000,0.000000,WORKING,CLEAR
1782527396856,0.000000,0.000000,0.056512,0.000000,0.000000,WORKING,CLEAR
1782527396956,0.000000,0.000000,0.056329,0.000000,0.000000,WORKING,CLEAR
1782527397056,0.000000,0.000000,0.056147,0.000000,0.000000,WORKING,CLEAR
1782527397156,0.000000,0.000000,0.055966,0.000000,0.000000,WORKING,CLEAR
1782527397256,0.000000,0.000000,0.055785,0.000000,0.000000,WORKING,CLEAR
1782527397356,0.000000,0.000000,0.055604,0.000000,0.000000,WORKING,CLEAR
1782527397456,0.000000,0.000000,0.055425,0.000000,0.000000,WORKING,CLEAR
1782527397556,0.000000,0.000000,0.055245,0.000000,0.000000,WORKING,CLEAR
1782527397656,0.000000,0.000000,0.055067,0.000000,0.000000,WORKING,CLEAR
1782527397756,0.000000,0.000000,0.054889,0.000000,0.000000,WORKING,CLEAR
1782527397856,0.000000,0.000000,0.054711,0.000000,0.000000,WORKING,CLEAR
1782527397956,0.000000,0.000000,0.054534,0.000000,0.000000,WORKING,CLEAR
1782527398056,0.000000,0.000000,0.054357,0.000000,0.000000,WORKING,CLEAR
1782527398156,0.000000,0.000000,0.054182,0.000000,0.000000,WORKING,CLEAR
1782527398256,0.000000,0.000000,0.054006,0.000000,0.000000,WORKING,CLEAR
1782527398356,0.000000,0.000000,0.053831,0.000000,0.000000,WORKING,CLEAR
1782527398456,0.000000,0.000000,0.053657,0.000000,0.000000,WORKING,CLEAR
1782527398556,0.000000,0.000000,0.053483,0.000000,0.000000,WORKING,CLEAR
1782527398656,0.000000,0.000000,0.053310,0.000000,0.000000,WORKING,CLEAR
1782527398756,0.000000,0.000000,0.053138,0.000000,0.000000,WORKING,CLEAR
1782527398856,0.000000,0.000000,0.052966,0.000000,0.000000,WORKING,CLEAR
1782527398956,0.000000,0.000000,0.052794,0.000000,0.000000,WORKING,CLEAR
1782527399056,0.000000,0.000000,0.052623,0.000000,0.000000,WORKING,CLEAR
1782527399156,0.000000,0.000000,0.052453,0.000000,0.000000,WORKING,CLEAR
1782527399256,0.000000,0.000000,0.052283,0.000000,0.000000,WORKING,CLEAR
1782527399356,0.000000,0.000000,0.052113,0.000000,0.000000,WORKING,CLEAR
1782527399456,0.000000,0.000000,0.051945,0.000000,0.000000,WORKING,CLEAR
1782527399556,0.000000,0.000000,0.051776,0.000000,0.000000,WORKING,CLEAR
1782527399656,0.000000,0.000000,0.051609,0.000000,0.000000,WORKING,CLEAR
1782527399756,0.000000,0.000000,0.051441,0.000000,0.000000,WORKING,CLEAR
1782527399856,0.000000,0.000000,0.051275,0.000000,0.000000,WORKING,CLEAR
1782527399956,0.000000,0.000000,0.051108,0.000000,0.000000,WORKING,CLEAR
1782527400056,0.000000,0.000000,0.050943,0.000000,0.000000,WORKING,CLEAR
1782527400156,0.000000,0.000000,0.050778,0.000000,0.000000,WORKING,CLEAR
1782527400256,0.000000,0.000000,0.050613,0.000000,0.000000,WORKING,CLEAR
1782527400356,0.000000,0.000000,0.050449,0.000000,0.000000,WORKING,CLEAR
1782527400456,0.000000,0.000000,0.050285,0.000000,0.000000,WORKING,CLEAR
1782527400556,0.000000,0.000000,0.050122,0.000000,0.000000,WORKING,CLEAR
1782527400656,0.000000,0.000000,0.049960,0.000000,0.000000,WORKING,CLEAR
1782527400756,0.000000,0.000000,0.049798,0.000000,0.000000,WORKING,CLEAR
1782527400856,0.000000,0.000000,0.049636,0.000000,0.000000,WORKING,CLEAR
1782527400956,0.000000,0.000000,0.049475,0.000000,0.000000,WORKING,CLEAR
1782527401056,0.000000,0.000000,0.049314,0.000000,0.000000,WORKING,CLEAR
1782527401156,0.000000,0.000000,0.049154,0.000000,0.000000,WORKING,CLEAR
1782527401256,0.000000,0.000000,0.048995,0.000000,0.000000,WORKING,CLEAR
1782527401356,0.000000,0.000000,0.048836,0.000000,0.000000,WORKING,CLEAR
1782527401456,0.000000,0.000000,0.048677,0.000000,0.000000,WORKING,CLEAR
1782527401556,0.000000,0.000000,0.048519,0.000000,0.000000,WORKING,CLEAR
1782527401656,0.000000,0.000000,0.048362,0.000000,0.000000,WORKING,CLEAR
1782527401756,0.000000,0.000000,0.048205,0.000000,0.000000,WORKING,CLEAR
1782527401856,0.000000,0.000000,0.048049,0.000000,0.000000,WORKING,CLEAR
1782527401956,0.000000,0.000000,0.047893,0.000000,0.000000,WORKING,CLEAR
1782527402056,0.000000,0.000000,0.047737,0.000000,0.000000,WORKING,CLEAR
1782527402156,0.000000,0.000000,0.047582,0.000000,0.000000,WORKING,CLEAR
1782527402256,0.000000,0.000000,0.047427,0.000000,0.000000,WORKING,CLEAR
1782527402356,0.000000,0.000000,0.047273,0.000000,0.000000,WORKING,CLEAR
1782527402456,0.000000,0.000000,0.047120,0.000000,0.000000,WORKING,CLEAR
1782527402556,0.000000,0.000000,0.046967,0.000000,0.000000,WORKING,CLEAR
1782527402656,0.000000,0.000000,0.046814,0.000000,0.000000,WORKING,CLEAR
1782527402756,0.000000,0.000000,0.046662,0.000000,0.000000,WORKING,CLEAR
1782527402856,0.000000,0.000000,0.046511,0.000000,0.000000,WORKING,CLEAR
1782527402956,0.000000,0.000000,0.046359,0.000000,0.000000,WORKING,CLEAR
1782527403056,0.000000,0.000000,0.046209,0.000000,0.000000,WORKING,CLEAR
1782527403156,0.000000,0.000000,0.046059,0.000000,0.000000,WORKING,CLEAR
1782527403256,0.000000,0.000000,0.045909,0.000000,0.000000,WORKING,CLEAR
1782527403356,0.000000,0.000000,0.045760,0.000000,0.000000,WORKING,CLEAR
1782527403456,0.000000,0.000000,0.045611,0.000000,0.000000,WORKING,CLEAR
1782527403556,0.000000,0.000000,0.045463,0.000000,0.000000,WORKING,CLEAR
1782527403656,0.000000,0.000000,0.045315,0.000000,0.000000,WORKING,CLEAR
1782527403756,0.000000,0.000000,0.045167,0.000000,0.000000,WORKING,CLEAR
1782527403856,0.000000,0.000000,0.045021,0.000000,0.000000,WORKING,CLEAR
1782527403956,0.000000,0.000000,0.044874,0.000000,0.000000,WORKING,CLEAR
1782527404056,0.000000,0.000000,0.044728,0.000000,0.000000,WORKING,CLEAR
1782527404156,0.000000,0.000000,0.044583,0.000000,0.000000,WORKING,CLEAR
1782527404256,0.000000,0.000000,0.044438,0.000000,0.000000,WORKING,CLEAR
1782527404356,0.000000,0.000000,0.044293,0.000000,0.000000,WORKING,CLEAR
1782527404456,0.000000,0.000000,0.044149,0.000000,0.000000,WORKING,CLEAR
1782527404556,0.000000,0.000000,0.044005,0.000000,0.000000,WORKING,CLEAR
1782527404656,0.000000,0.000000,0.043862,0.000000,0.000000,WORKING,CLEAR
1782527404756,0.000000,0.000000,0.043720,0.000000,0.000000,WORKING,CLEAR
1782527404856,0.000000,0.000000,0.043577,0.000000,0.000000,WORKING,CLEAR
1782527404956,0.000000,0.000000,0.043435,0.000000,0.000000,WORKING,CLEAR
1782527405056,0.000000,0.000000,0.043294,0.000000,0.000000,WORKING,CLEAR
1782527405156,0.000000,0.000000,0.043153,0.000000,0.000000,WORKING,CLEAR
1782527405256,0.000000,0.000000,0.043013,0.000000,0.000000,WORKING,CLEAR
1782527405356,0.000000,0.000000,0.042873,0.000000,0.000000,WORKING,CLEAR
1782527405456,0.000000,0.000000,0.042733,0.000000,0.000000,WORKING,CLEAR
1782527405556,0.000000,0.000000,0.042594,0.000000,0.000000,WORKING,CLEAR
1782527405656,0.000000,0.000000,0.042455,0.000000,0.000000,WORKING,CLEAR
1782527405756,0.000000,0.000000,0.042317,0.000000,0.000000,WORKING,CLEAR
1782527405856,0.000000,0.000000,0.042179,0.000000,0.000000,WORKING,CLEAR
1782527405956,0.000000,0.000000,0.042042,0.000000,0.000000,WORKING,CLEAR
1782527406056,0.000000,0.000000,0.041905,0.000000,0.000000,WORKING,CLEAR
1782527406156,0.000000,0.000000,0.041768,0.000000,0.000000,WORKING,CLEAR
1782527406256,0.000000,0.000000,0.041632,0.000000,0.000000,WORKING,CLEAR
1782527406356,0.000000,0.000000,0.041497,0.000000,0.000000,WORKING,CLEAR
1782527406456,0.000000,0.000000,0.041362,0.000000,0.000000,WORKING,CLEAR
1782527406556,0.000000,0.000000,0.041227,0.000000,0.000000,WORKING,CLEAR
1782527406656,0.000000,0.000000,0.041092,0.000000,0.000000,WORKING,CLEAR
1782527406756,0.000000,0.000000,0.040959,0.000000,0.000000,WORKING,CLEAR
1782527406856,0.000000,0.000000,0.040825,0.000000,0.000000,WORKING,CLEAR
1782527406956,0.000000,0.000000,0.040692,0.000000,0.000000,WORKING,CLEAR
1782527407056,0.000000,0.000000,0.040559,0.000000,0.000000,WORKING,CLEAR
1782527407156,0.000000,0.000000,0.040427,0.000000,0.000000,WORKING,CLEAR
1782527407256,0.000000,0.000000,0.040295,0.000000,0.000000,WORKING,CLEAR
1782527407356,0.000000,0.000000,0.040164,0.000000,0.000000,WORKING,CLEAR
1782527407456,0.000000,0.000000,0.040033,0.000000,0.000000,WORKING,CLEAR
1782527407556,0.000000,0.000000,0.039903,0.000000,0.000000,WORKING,CLEAR
1782527407656,0.000000,0.000000,0.039772,0.000000,0.000000,WORKING,CLEAR
1782527407756,0.000000,0.000000,0.039643,0.000000,0.000000,WORKING,CLEAR
1782527407856,0.000000,0.000000,0.039513,0.000000,0.000000,WORKING,CLEAR
1782527407956,0.000000,0.000000,0.039385,0.000000,0.000000,WORKING,CLEAR
1782527408056,0.000000,0.000000,0.039256,0.000000,0.000000,WORKING,CLEAR
1782527408156,0.000000,0.000000,0.039128,0.000000,0.000000,WORKING,CLEAR
